Date,Language,Conversions
07/08/2019,Language 7,0
07/08/2019,Language 7,0
07/08/2019,Language 7,0
07/08/2019,Language 7,0
07/08/2019,Language 7,0
07/08/2019,Language 7,0
07/08/2019,Language 8,6
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,1
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 8,0
07/08/2019,Language 9,2
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 9,0
07/08/2019,Language 10,4
07/08/2019,Language 10,0
07/08/2019,Language 10,2
07/08/2019,Language 10,1
07/08/2019,Language 10,0
07/08/2019,Language 10,0
07/08/2019,Language 10,0
07/08/2019,Language 10,0
07/08/2019,Language 10,0
07/08/2019,Language 10,1
07/08/2019,Language 10,0
07/08/2019,Language 10,0
07/08/2019,Language 11,0
07/08/2019,Language 11,0
07/08/2019,Language 11,0
07/08/2019,Language 11,0
07/08/2019,Language 11,0
07/08/2019,Language 11,0
07/08/2019,Language 11,0
07/08/2019,Language 12,0
07/08/2019,Language 12,0
07/08/2019,Language 12,0
07/08/2019,Language 12,0
07/08/2019,Language 12,0
07/08/2019,Language 12,0
07/08/2019,Language 12,0
07/08/2019,Language 13,3
07/08/2019,Language 13,0
07/08/2019,Language 13,0
07/08/2019,Language 13,0
07/08/2019,Language 14,5
07/08/2019,Language 14,0
07/08/2019,Language 14,0
07/08/2019,Language 14,0
07/08/2019,Language 14,0
07/08/2019,Language 14,0
07/08/2019,Language 14,0
07/08/2019,Language 14,0
07/08/2019,Language 15,5
07/08/2019,Language 15,0
07/08/2019,Language 15,0
07/08/2019,Language 15,0
07/08/2019,Language 15,0
07/08/2019,Language 15,0
07/08/2019,Language 15,0
07/08/2019,Language 15,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
07/08/2019,Language 16,0
08/08/2019,Language 1,0
08/08/2019,Language 1,0
08/08/2019,Language 2,0
08/08/2019,Language 2,0
08/08/2019,Language 3,0
08/08/2019,Language 3,0
08/08/2019,Language 3,0
08/08/2019,Language 4,0
08/08/2019,Language 4,0
08/08/2019,Language 5,0
08/08/2019,Language 4,0
08/08/2019,Language 4,0
08/08/2019,Language 4,0
08/08/2019,Language 4,0
08/08/2019,Language 5,"6,5"
08/08/2019,Language 5,0
08/08/2019,Language 5,0
08/08/2019,Language 5,0
08/08/2019,Language 5,0
08/08/2019,Language 5,0
08/08/2019,Language 5,0
08/08/2019,Language 5,0
08/08/2019,Language 5,1
08/08/2019,Language 5,0
08/08/2019,Language 5,0
08/08/2019,Language 6,"2,33"
08/08/2019,Language 6,3
08/08/2019,Language 6,0
08/08/2019,Language 6,1
08/08/2019,Language 6,0
08/08/2019,Language 6,0
08/08/2019,Language 6,0
08/08/2019,Language 6,"0,39"
08/08/2019,Language 6,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,"95,33"
08/08/2019,Language 7,0
08/08/2019,Language 7,"19,5"
08/08/2019,Language 7,2
08/08/2019,Language 7,0
08/08/2019,Language 7,2
08/08/2019,Language 7,6
08/08/2019,Language 7,1
08/08/2019,Language 7,"3,93"
08/08/2019,Language 7,"8,5"
08/08/2019,Language 7,"7,12"
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,14
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,"2,33"
08/08/2019,Language 7,"2,67"
08/08/2019,Language 7,"1,25"
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 7,0
08/08/2019,Language 8,"6,5"
08/08/2019,Language 8,"0,67"
08/08/2019,Language 8,0
08/08/2019,Language 8,1
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,1
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 8,0
08/08/2019,Language 9,"4,17"
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 9,0
08/08/2019,Language 10,2
08/08/2019,Language 10,0
08/08/2019,Language 10,3
08/08/2019,Language 10,0
08/08/2019,Language 10,0
08/08/2019,Language 10,0
08/08/2019,Language 10,0
08/08/2019,Language 10,0
08/08/2019,Language 10,0
08/08/2019,Language 10,1
08/08/2019,Language 10,0
08/08/2019,Language 10,0
08/08/2019,Language 11,0
08/08/2019,Language 11,0
08/08/2019,Language 11,0
08/08/2019,Language 11,0
08/08/2019,Language 11,0
08/08/2019,Language 11,0
08/08/2019,Language 11,0
08/08/2019,Language 12,0
08/08/2019,Language 12,0
08/08/2019,Language 12,0
08/08/2019,Language 12,0
08/08/2019,Language 12,0
08/08/2019,Language 12,0
08/08/2019,Language 12,0
08/08/2019,Language 13,1
08/08/2019,Language 13,0
08/08/2019,Language 13,0
08/08/2019,Language 13,0
08/08/2019,Language 14,1
08/08/2019,Language 14,0
08/08/2019,Language 14,0
08/08/2019,Language 14,0
08/08/2019,Language 14,0
08/08/2019,Language 14,0
08/08/2019,Language 14,0
08/08/2019,Language 14,0
08/08/2019,Language 15,"1,5"
08/08/2019,Language 15,0
08/08/2019,Language 15,0
08/08/2019,Language 15,0
08/08/2019,Language 15,0
08/08/2019,Language 15,0
08/08/2019,Language 15,0
08/08/2019,Language 15,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
08/08/2019,Language 16,0
09/08/2019,Language 1,0
09/08/2019,Language 1,0
09/08/2019,Language 2,0
09/08/2019,Language 2,0
09/08/2019,Language 3,0
09/08/2019,Language 3,0
09/08/2019,Language 3,0
09/08/2019,Language 4,0
09/08/2019,Language 4,0
09/08/2019,Language 5,0
09/08/2019,Language 4,0
09/08/2019,Language 4,0
09/08/2019,Language 4,0
09/08/2019,Language 4,0
09/08/2019,Language 5,7
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 5,0
09/08/2019,Language 6,5
09/08/2019,Language 6,"2,5"
09/08/2019,Language 6,0
09/08/2019,Language 6,0
09/08/2019,Language 6,1
09/08/2019,Language 6,0
09/08/2019,Language 6,0
09/08/2019,Language 6,"0,25"
09/08/2019,Language 6,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,"82,88"
09/08/2019,Language 7,0
09/08/2019,Language 7,"26,17"
09/08/2019,Language 7,2
09/08/2019,Language 7,3
09/08/2019,Language 7,0
09/08/2019,Language 7,4
09/08/2019,Language 7,1
09/08/2019,Language 7,"3,37"
09/08/2019,Language 7,"5,5"
09/08/2019,Language 7,"17,5"
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,"9,92"
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,4
09/08/2019,Language 7,5
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 7,0
09/08/2019,Language 8,"16,05"
09/08/2019,Language 8,"1,33"
09/08/2019,Language 8,0
09/08/2019,Language 8,2
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,2
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 8,0
09/08/2019,Language 9,"0,5"
09/08/2019,Language 9,0
09/08/2019,Language 9,0
09/08/2019,Language 9,1
09/08/2019,Language 9,0
09/08/2019,Language 9,0
09/08/2019,Language 9,0
09/08/2019,Language 9,0
09/08/2019,Language 9,0
09/08/2019,Language 9,0
09/08/2019,Language 9,0
09/08/2019,Language 9,0
09/08/2019,Language 10,1
09/08/2019,Language 10,"1,5"
09/08/2019,Language 10,4
09/08/2019,Language 10,1
09/08/2019,Language 10,0
09/08/2019,Language 10,0
09/08/2019,Language 10,0
09/08/2019,Language 10,0
09/08/2019,Language 10,0
09/08/2019,Language 10,0
09/08/2019,Language 10,0
09/08/2019,Language 10,0
09/08/2019,Language 11,0
09/08/2019,Language 11,0
09/08/2019,Language 11,0
09/08/2019,Language 11,0
09/08/2019,Language 11,0
09/08/2019,Language 11,0
09/08/2019,Language 11,0
09/08/2019,Language 12,0
09/08/2019,Language 12,0
09/08/2019,Language 12,0
09/08/2019,Language 12,0
09/08/2019,Language 12,0
09/08/2019,Language 12,0
09/08/2019,Language 12,0
09/08/2019,Language 13,0
09/08/2019,Language 13,0
09/08/2019,Language 13,0
09/08/2019,Language 13,0
09/08/2019,Language 14,"1,5"
09/08/2019,Language 14,0
09/08/2019,Language 14,0
09/08/2019,Language 14,0
09/08/2019,Language 14,0
09/08/2019,Language 14,0
09/08/2019,Language 14,0
09/08/2019,Language 14,0
09/08/2019,Language 15,"1,5"
09/08/2019,Language 15,0
09/08/2019,Language 15,0
09/08/2019,Language 15,0
09/08/2019,Language 15,0
09/08/2019,Language 15,0
09/08/2019,Language 15,0
09/08/2019,Language 15,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
09/08/2019,Language 16,0
10/08/2019,Language 1,0
10/08/2019,Language 1,0
10/08/2019,Language 2,0
10/08/2019,Language 2,0
10/08/2019,Language 3,0
10/08/2019,Language 3,0
10/08/2019,Language 3,0
10/08/2019,Language 4,0
10/08/2019,Language 4,0
10/08/2019,Language 5,0
10/08/2019,Language 4,0
10/08/2019,Language 4,0
10/08/2019,Language 4,0
10/08/2019,Language 4,0
10/08/2019,Language 5,4
10/08/2019,Language 5,0
10/08/2019,Language 5,0
10/08/2019,Language 5,0
10/08/2019,Language 5,0
10/08/2019,Language 5,0
10/08/2019,Language 5,0
10/08/2019,Language 5,0
10/08/2019,Language 5,0
10/08/2019,Language 5,1
10/08/2019,Language 5,0
10/08/2019,Language 6,0
10/08/2019,Language 6,0
10/08/2019,Language 6,3
10/08/2019,Language 6,0
10/08/2019,Language 6,0
10/08/2019,Language 6,0
10/08/2019,Language 6,0
10/08/2019,Language 6,0
10/08/2019,Language 6,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,"48,37"
10/08/2019,Language 7,0
10/08/2019,Language 7,"19,83"
10/08/2019,Language 7,5
10/08/2019,Language 7,3
10/08/2019,Language 7,0
10/08/2019,Language 7,4
10/08/2019,Language 7,0
10/08/2019,Language 7,"2,2"
10/08/2019,Language 7,"5,5"
10/08/2019,Language 7,"7,83"
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,"17,83"
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,2
10/08/2019,Language 7,0
10/08/2019,Language 7,"3,4"
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 7,0
10/08/2019,Language 8,"2,2"
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,2
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 8,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 9,0
10/08/2019,Language 10,"0,25"
10/08/2019,Language 10,0
10/08/2019,Language 10,2
10/08/2019,Language 10,0
10/08/2019,Language 10,0
10/08/2019,Language 10,0
10/08/2019,Language 10,0
10/08/2019,Language 10,0
10/08/2019,Language 10,0
10/08/2019,Language 10,0
10/08/2019,Language 10,0
10/08/2019,Language 10,0
10/08/2019,Language 11,0
10/08/2019,Language 11,0
10/08/2019,Language 11,0
10/08/2019,Language 11,0
10/08/2019,Language 11,0
10/08/2019,Language 11,0
10/08/2019,Language 11,0
10/08/2019,Language 12,0
10/08/2019,Language 12,0
10/08/2019,Language 12,0
10/08/2019,Language 12,0
10/08/2019,Language 12,0
10/08/2019,Language 12,0
10/08/2019,Language 12,0
10/08/2019,Language 13,2
10/08/2019,Language 13,0
10/08/2019,Language 13,0
10/08/2019,Language 13,0
10/08/2019,Language 14,1
10/08/2019,Language 14,0
10/08/2019,Language 14,0
10/08/2019,Language 14,0
10/08/2019,Language 14,0
10/08/2019,Language 14,0
10/08/2019,Language 14,0
10/08/2019,Language 14,0
10/08/2019,Language 15,1
10/08/2019,Language 15,0
10/08/2019,Language 15,0
10/08/2019,Language 15,0
10/08/2019,Language 15,0
10/08/2019,Language 15,0
10/08/2019,Language 15,0
10/08/2019,Language 15,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
10/08/2019,Language 16,0
11/08/2019,Language 1,0
11/08/2019,Language 1,0
11/08/2019,Language 2,0
11/08/2019,Language 2,0
11/08/2019,Language 3,0
11/08/2019,Language 3,0
11/08/2019,Language 3,0
11/08/2019,Language 4,0
11/08/2019,Language 4,0
11/08/2019,Language 5,0
11/08/2019,Language 4,0
11/08/2019,Language 4,0
11/08/2019,Language 4,0
11/08/2019,Language 4,0
11/08/2019,Language 5,8
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 5,0
11/08/2019,Language 6,0
11/08/2019,Language 6,"1,5"
11/08/2019,Language 6,0
11/08/2019,Language 6,0
11/08/2019,Language 6,1
11/08/2019,Language 6,0
11/08/2019,Language 6,0
11/08/2019,Language 6,0
11/08/2019,Language 6,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,"35,63"
11/08/2019,Language 7,0
11/08/2019,Language 7,"26,33"
11/08/2019,Language 7,2
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,"0,33"
11/08/2019,Language 7,0
11/08/2019,Language 7,4
11/08/2019,Language 7,"8,17"
11/08/2019,Language 7,"8,5"
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,13
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,"1,5"
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 7,0
11/08/2019,Language 8,3
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 8,1
11/08/2019,Language 8,0
11/08/2019,Language 8,1
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 8,1
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 8,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 9,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 10,0
11/08/2019,Language 11,0
11/08/2019,Language 11,0
11/08/2019,Language 11,0
11/08/2019,Language 11,0
11/08/2019,Language 11,0
11/08/2019,Language 11,0
11/08/2019,Language 11,0
11/08/2019,Language 12,0
11/08/2019,Language 12,0
11/08/2019,Language 12,0
11/08/2019,Language 12,0
11/08/2019,Language 12,0
11/08/2019,Language 12,0
11/08/2019,Language 12,0
11/08/2019,Language 13,1
11/08/2019,Language 13,0
11/08/2019,Language 13,0
11/08/2019,Language 13,0
11/08/2019,Language 14,1
11/08/2019,Language 14,0
11/08/2019,Language 14,0
11/08/2019,Language 14,0
11/08/2019,Language 14,0
11/08/2019,Language 14,0
11/08/2019,Language 14,0
11/08/2019,Language 14,0
11/08/2019,Language 15,0
11/08/2019,Language 15,0
11/08/2019,Language 15,0
11/08/2019,Language 15,0
11/08/2019,Language 15,0
11/08/2019,Language 15,0
11/08/2019,Language 15,0
11/08/2019,Language 15,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
11/08/2019,Language 16,0
12/08/2019,Language 1,0
12/08/2019,Language 1,0
12/08/2019,Language 2,0
12/08/2019,Language 2,0
12/08/2019,Language 3,0
12/08/2019,Language 3,0
12/08/2019,Language 3,0
12/08/2019,Language 4,0
12/08/2019,Language 4,0
12/08/2019,Language 5,0
12/08/2019,Language 4,0
12/08/2019,Language 4,0
12/08/2019,Language 4,0
12/08/2019,Language 4,0
12/08/2019,Language 5,5
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 5,0
12/08/2019,Language 6,"2,19"
12/08/2019,Language 6,2
12/08/2019,Language 6,0
12/08/2019,Language 6,0
12/08/2019,Language 6,0
12/08/2019,Language 6,0
12/08/2019,Language 6,0
12/08/2019,Language 6,0
12/08/2019,Language 6,0
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,"90,92"
12/08/2019,Language 7,0
12/08/2019,Language 7,"16,33"
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,"1,5"
12/08/2019,Language 7,0
12/08/2019,Language 7,2
12/08/2019,Language 7,9
12/08/2019,Language 7,"9,75"
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,"8,5"
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,0
12/08/2019,Language 7,4
